"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa.mir.190a",-0.875961745258647,1.39257962516765,-3.65793117126702,0.000285150322255135,0.000837054171781202,-0.401376642604485
"hsa.mir.4724",1.56172289259737,3.61981686536482e-05,3.60377819001763,0.00034956593980802,0.001000330205111,-0.433969116004471
"hsa.mir.335",1.54024199097994,6.35510126843934,3.66392234875707,0.000278753648275942,0.000823590324451647,-0.522222129240985
"hsa.mir.889",-0.86308816406136,4.01918076668004,-3.64866852559137,0.000295312098282666,0.000861326953324442,-0.57073500633426
"hsa.mir.378a",-1.02008540810478,9.66260264586238,-3.69216094365831,0.000250379309592143,0.000744592064473368,-0.586027592112987
"hsa.mir.1245a",-1.30287545692868,0.421637288613451,-3.57109715585505,0.000394804702246984,0.00112272587201486,-0.672620782011977
"hsa.mir.4652",1.70340824035552,0.468349248108194,3.51587441211301,0.000483932596586488,0.00136763559904877,-0.740252001874212
"hsa.mir.4664",1.15524244810269,-0.42226558358844,3.49088160303346,0.000530175563409171,0.00147993792239983,-0.817474009143015
"hsa.mir.516a.2",2.88439269018944,1.00051850358731,3.45407168419433,0.000605855804400265,0.00167069327880073,-0.942098009554087
"hsa.mir.135b",2.2330877094641,3.3740293273882,3.44680769715013,0.000621935018293465,0.00170470140556341,-1.06764806355689
"hsa.mir.3615",0.765802952919956,2.56644025242242,3.42733402102702,0.00066702823579975,0.00181735237897537,-1.16846426162892
"hsa.mir.134",-1.04625099556984,7.4652711190263,-3.49315339971265,0.000525807321335698,0.00147680451362804,-1.21769335084884
"hsa.mir.101.1",-0.571422394712332,11.8550050935544,-3.48655829545055,0.000538582361180606,0.00149423764839741,-1.34489033905207
"hsa.mir.323b",1.10576842194087,0.853631299838774,3.32400353227079,0.000961767114438305,0.00251496573028407,-1.40058934667672
"hsa.mir.4999",-1.07966577527226,-0.443450528421668,-3.33292494777713,0.000932194236072397,0.00245172472493029,-1.40890511269742
"hsa.mir.942",0.793693361149622,2.90695722415206,3.35579851124154,0.000860190395738354,0.00230227429447618,-1.42447470412753
"hsa.mir.150",-1.35958624660759,8.19781785805575,-3.39666041829144,0.000744284413031845,0.00201577028529458,-1.56880485816108
"hsa.mir.769",0.578452573895041,4.77544453143279,3.34115150548844,0.000905675987000569,0.00239582891910034,-1.58893314863255
"hsa.mir.142",1.22907535276332,9.84003543949052,3.38366887462,0.000779454879997143,0.00209853236922308,-1.59036161191641
"hsa.mir.3130.2",-1.08365334279351,0.351121535079648,-3.27580118595779,0.0011371996395056,0.00290688671896095,-1.63753863826065
"hsa.mir.584",1.26736640602379,7.71512680976853,3.34335197923303,0.000898702646428759,0.00239128481944494,-1.66296832099584
"hsa.mir.652",0.679616434851946,4.59816927243575,3.30549924591201,0.00102590547621943,0.00265219881636272,-1.69053398367956
"hsa.mir.629",0.722572141709912,6.48437127862502,3.32170175802933,0.000969537332478199,0.00252079706444332,-1.71079621063983
"hsa.mir.328",-0.701483464426262,4.34635739597071,-3.29186699660644,0.0010756735976065,0.00276514964356473,-1.77793953834015
